"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"34","","","","C","","00:01:01:23","00:01:02:08","00:00:00:09","00:01:01:23","00:01:02:08","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"35","","","","C","","00:01:02:15","00:01:04:20","00:00:02:05","00:01:02:15","00:01:04:20","","","","","","","0.000","","Blue","Απόλλωνας","",""
"36","","","","C","","00:01:04:22","00:01:05:09","00:00:00:11","00:01:04:22","00:01:05:09","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"37","","","","C","","00:01:05:11","00:01:06:22","00:00:01:11","00:01:05:11","00:01:06:22","","","","","","","0.000","","Blue","Απόλλωνας","",""
"38","","","","C","","00:01:08:02","00:01:08:12","00:00:00:10","00:01:08:02","00:01:08:12","","","","","","","0.000","","Blue","Απόλλωνας-Δεξί χέρι Απόλλωνα","",""
"39","","","","C","","00:01:09:09","00:01:11:09","00:00:02:00","00:01:09:09","00:01:11:09","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"40","","","","C","","00:01:14:08","00:01:17:23","00:00:03:15","00:01:14:08","00:01:17:23","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"41","","","","C","","00:01:18:10","00:01:20:13","00:00:02:03","00:01:18:10","00:01:20:13","","","","","","","0.000","","Blue","Απόλλωνας","",""
"42","","","","C","","00:01:21:15","00:01:22:12","00:00:00:21","00:01:21:15","00:01:22:12","","","","","","","0.000","","Blue","Απόλλωνας-Δεξί χέρι Απόλλωνα","",""
"43","","","","C","","00:01:23:01","00:01:23:21","00:00:00:20","00:01:23:01","00:01:23:21","","","","","","","0.000","","Blue","Απόλλωνας","",""
"44","","","","C","","00:01:24:09","00:01:24:14","00:00:00:05","00:01:24:09","00:01:24:14","","","","","","","0.000","","Blue","Απόλλωνας","",""
"45","","","","C","","00:01:25:02","00:01:25:03","00:00:00:01","00:01:25:02","00:01:25:03","","","","","","","0.000","","Blue","Απόλλωνας","",""
"46","","","","C","","00:01:25:08","00:01:26:14","00:00:01:06","00:01:25:08","00:01:26:14","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"47","","","","C","","00:01:26:20","00:01:27:01","00:00:00:05","00:01:26:20","00:01:27:01","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταυρος","",""
"48","","","","C","","00:01:27:03","00:01:27:04","00:00:00:01","00:01:27:03","00:01:27:04","","","","","","","0.000","","Blue","Αριστερά άνδρας","",""
"49","","","","C","","00:01:27:15","00:01:27:16","00:00:00:01","00:01:27:15","00:01:27:16","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταυρος","",""
"50","","","","C","","00:01:27:18","00:01:28:01","00:00:00:07","00:01:27:18","00:01:28:01","","","","","","","0.000","","Blue","Απόλλωνας","",""
"51","","","","C","","00:01:28:11","00:01:28:21","00:00:00:10","00:01:28:11","00:01:28:21","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταυρος","",""
"52","","","","C","","00:01:29:12","00:01:29:17","00:00:00:05","00:01:29:12","00:01:29:17","","","","","","","0.000","","Blue","Απόλλωνας","",""
"53","","","","C","","00:01:30:13","00:01:32:11","00:00:01:22","00:01:30:13","00:01:32:11","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταυρος","",""
"54","","","","C","","00:01:33:05","00:01:39:08","00:00:06:03","00:01:33:05","00:01:39:08","","","","","","","0.000","","Blue","Απόλλωνας","",""
"55","","","","C","","00:01:39:18","00:01:39:19","00:00:00:01","00:01:39:18","00:01:39:19","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Δεξής Κένταυρος","",""
"56","","","","C","","00:01:41:03","00:01:41:04","00:00:00:01","00:01:41:03","00:01:41:04","","","","","","","0.000","","Blue","Απόλλωνας","",""
"57","","","","C","","00:01:43:06","00:01:43:07","00:00:00:01","00:01:43:06","00:01:43:07","","","","","","","0.000","","Blue","Απόλλωνας-Δεξί χέρι Απόλλωνα","",""
