"#","Reel","Match","V","C","Dur","Source In","Source Out","Record Duration","Record In","Record Out","Name","Comments","Source Start","Source End","Source Duration","Codec","Source FPS","Resolution","Color","Notes","EDL Clip Name","Marker Keywords"
"22","","","","C","","00:00:42:11","00:00:42:15","00:00:00:04","00:00:42:11","00:00:42:15","","","","","","","0.000","","Blue","Απόλλωνας","",""
"23","","","","C","","00:00:44:16","00:00:45:05","00:00:00:13","00:00:44:16","00:00:45:05","","","","","","","0.000","","Blue","Λαπίθες","",""
"24","","","","C","","00:00:45:11","00:00:45:20","00:00:00:09","00:00:45:11","00:00:45:20","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"25","","","","C","","00:00:46:23","00:00:48:01","00:00:01:02","00:00:46:23","00:00:48:01","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"26","","","","C","","00:00:48:18","00:00:48:19","00:00:00:01","00:00:48:18","00:00:48:19","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"27","","","","C","","00:00:49:07","00:00:49:12","00:00:00:05","00:00:49:07","00:00:49:12","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"28","","","","C","","00:00:50:07","00:00:50:11","00:00:00:04","00:00:50:07","00:00:50:11","","","","","","","0.000","","Blue","Απόλλωνας","",""
"29","","","","C","","00:00:50:18","00:00:51:01","00:00:00:07","00:00:50:18","00:00:51:01","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"30","","","","C","","00:00:51:04","00:00:51:06","00:00:00:02","00:00:51:04","00:00:51:06","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"31","","","","C","","00:00:54:04","00:00:54:10","00:00:00:06","00:00:54:04","00:00:54:10","","","","","","","0.000","","Blue","Marker 31","",""
"32","","","","C","","00:00:54:15","00:00:54:21","00:00:00:06","00:00:54:15","00:00:54:21","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"33","","","","C","","00:00:55:12","00:00:55:20","00:00:00:08","00:00:55:12","00:00:55:20","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"34","","","","C","","00:00:56:05","00:00:56:12","00:00:00:07","00:00:56:05","00:00:56:12","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"35","","","","C","","00:00:57:02","00:00:58:17","00:00:01:15","00:00:57:02","00:00:58:17","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"36","","","","C","","00:00:58:21","00:00:59:14","00:00:00:17","00:00:58:21","00:00:59:14","","","","","","","0.000","","Blue","Απόλλωνας","",""
"37","","","","C","","00:01:00:04","00:01:00:14","00:00:00:10","00:01:00:04","00:01:00:14","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"38","","","","C","","00:01:01:09","00:01:01:11","00:00:00:02","00:01:01:09","00:01:01:11","","","","","","","0.000","","Blue","Λαπίθες","",""
"39","","","","C","","00:01:01:11","00:01:01:16","00:00:00:05","00:01:01:11","00:01:01:16","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"40","","","","C","","00:01:03:07","00:01:03:14","00:00:00:07","00:01:03:07","00:01:03:14","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"41","","","","C","","00:01:04:12","00:01:04:19","00:00:00:07","00:01:04:12","00:01:04:19","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"42","","","","C","","00:01:05:13","00:01:08:10","00:00:02:21","00:01:05:13","00:01:08:10","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"43","","","","C","","00:01:09:03","00:01:10:11","00:00:01:08","00:01:09:03","00:01:10:11","","","","","","","0.000","","Blue","Απόλλωνας","",""
"44","","","","C","","00:01:11:16","00:01:11:19","00:00:00:03","00:01:11:16","00:01:11:19","","","","","","","0.000","","Blue","Λαπίθες","",""
"45","","","","C","","00:01:13:11","00:01:13:15","00:00:00:04","00:01:13:11","00:01:13:15","","","","","","","0.000","","Blue","Λαπίθες","",""
"46","","","","C","","00:01:13:22","00:01:14:05","00:00:00:07","00:01:13:22","00:01:14:05","","","","","","","0.000","","Blue","Απόλλωνας","",""
"47","","","","C","","00:01:14:19","00:01:14:22","00:00:00:03","00:01:14:19","00:01:14:22","","","","","","","0.000","","Blue","Λαπίθες","",""
"48","","","","C","","00:01:15:23","00:01:16:08","00:00:00:09","00:01:15:23","00:01:16:08","","","","","","","0.000","","Blue","Απόλλωνας","",""
"49","","","","C","","00:01:16:13","00:01:16:14","00:00:00:01","00:01:16:13","00:01:16:14","","","","","","","0.000","","Blue","Λαπίθες","",""
"50","","","","C","","00:01:17:04","00:01:17:07","00:00:00:03","00:01:17:04","00:01:17:07","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"51","","","","C","","00:01:17:13","00:01:17:22","00:00:00:09","00:01:17:13","00:01:17:22","","","","","","","0.000","","Blue","Απόλλωνας","",""
"52","","","","C","","00:01:20:18","00:01:20:19","00:00:00:01","00:01:20:18","00:01:20:19","","","","","","","0.000","","Blue","Λαπίθες","",""
"53","","","","C","","00:01:20:22","00:01:21:02","00:00:00:04","00:01:20:22","00:01:21:02","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"54","","","","C","","00:01:21:21","00:01:21:23","00:00:00:02","00:01:21:21","00:01:21:23","","","","","","","0.000","","Blue","Λαπίθες","",""
"55","","","","C","","00:01:23:05","00:01:23:06","00:00:00:01","00:01:23:05","00:01:23:06","","","","","","","0.000","","Blue","Λαπίθες","",""
"56","","","","C","","00:01:24:09","00:01:24:23","00:00:00:14","00:01:24:09","00:01:24:23","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"57","","","","C","","00:01:25:06","00:01:25:16","00:00:00:10","00:01:25:06","00:01:25:16","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"58","","","","C","","00:01:26:06","00:01:26:13","00:00:00:07","00:01:26:06","00:01:26:13","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"59","","","","C","","00:01:26:17","00:01:27:01","00:00:00:08","00:01:26:17","00:01:27:01","","","","","","","0.000","","Blue","Απόλλωνας","",""
"60","","","","C","","00:01:27:06","00:01:27:08","00:00:00:02","00:01:27:06","00:01:27:08","","","","","","","0.000","","Blue","Απόλλωνας","",""
"61","","","","C","","00:01:30:06","00:01:31:06","00:00:01:00","00:01:30:06","00:01:31:06","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"62","","","","C","","00:01:31:23","00:01:32:00","00:00:00:01","00:01:31:23","00:01:32:00","","","","","","","0.000","","Blue","Λαπίθες","",""
"63","","","","C","","00:01:32:02","00:01:32:03","00:00:00:01","00:01:32:02","00:01:32:03","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"64","","","","C","","00:01:32:15","00:01:33:04","00:00:00:13","00:01:32:15","00:01:33:04","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"65","","","","C","","00:01:34:04","00:01:34:18","00:00:00:14","00:01:34:04","00:01:34:18","","","","","","","0.000","","Blue","Απόλλωνας","",""
"66","","","","C","","00:01:35:02","00:01:35:05","00:00:00:03","00:01:35:02","00:01:35:05","","","","","","","0.000","","Blue","Κένταυροι-Μεση Κενταύρων και κάτω-Αριστερός Κένταύρος","",""
"67","","","","C","","00:01:35:07","00:01:35:08","00:00:00:01","00:01:35:07","00:01:35:08","","","","","","","0.000","","Blue","Λαπίθες","",""
"68","","","","C","","00:01:35:09","00:01:35:14","00:00:00:05","00:01:35:09","00:01:35:14","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"69","","","","C","","00:01:36:05","00:01:36:21","00:00:00:16","00:01:36:05","00:01:36:21","","","","","","","0.000","","Blue","Απόλλωνας","",""
"70","","","","C","","00:01:37:19","00:01:37:21","00:00:00:02","00:01:37:19","00:01:37:21","","","","","","","0.000","","Blue","Λαπίθες","",""
"71","","","","C","","00:01:40:04","00:01:40:12","00:00:00:08","00:01:40:04","00:01:40:12","","","","","","","0.000","","Blue","Δεξιά γυναίκα","",""
"72","","","","C","","00:01:40:19","00:01:40:20","00:00:00:01","00:01:40:19","00:01:40:20","","","","","","","0.000","","Blue","Λαπίθες","",""
"73","","","","C","","00:01:41:11","00:01:41:16","00:00:00:05","00:01:41:11","00:01:41:16","","","","","","","0.000","","Blue","Απόλλωνας","",""
